Sector,Ticker,Current Price,RMSE,MAE,MAPE (%),2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12,2028-01,2028-02,2028-03,2028-04,2028-05,2028-06,2028-07,2028-08,2028-09,2028-10,2028-11,2028-12,2029-01,2029-02,2029-03,2029-04,2029-05,2029-06,2029-07,2029-08,2029-09,2029-10,2029-11,2029-12,2030-01,2030-02,2030-03,2030-04,2030-05,2030-06,2030-07,2030-08,2030-09,2030-10,2030-11,2030-12,Volatility,Std Dev (%),Sharpe Ratio,Sortino Ratio,VaR (95%),Expected Shortfall (95%),Max Drawdown (%),Covariance with Nifty,Beta
Financial Services,AUBANK.NS,558.41,15.57,11.68,1.8,576.710022,583.23999,590.400024,597.659973,604.820007,611.77002,618.460022,624.890015,631.059998,637,642.719971,648.23999,653.570007,658.719971,663.690002,668.47998,673.080017,677.47998,681.669983,685.640015,689.380005,692.880005,696.140015,699.150024,701.919983,704.460022,706.77002,708.859985,710.75,712.450012,713.969971,715.340027,716.549988,717.630005,718.590027,719.440002,720.200012,720.869995,721.460022,721.98999,722.450012,722.869995,723.22998,723.559998,723.849976,724.099976,724.330017,724.530029,724.710022,724.869995,725.01001,725.140015,725.26001,725.359985,725.450012,725.539978,725.609985,725.679993,725.73999,725.799988,0.004,0.4,0.97,NaN,0.01,0.01,0,0.0034,1.43
Financial Services,AXISBANK.NS,1063.79,33.35,27.55,2.73,1029.329956,1006.369995,980.719971,954.77002,929.51001,905.409973,882.609985,861.030029,840.52002,820.900024,802.02002,783.76001,766.080017,748.969971,732.440002,716.549988,701.340027,686.859985,673.140015,660.219971,648.109985,636.789978,626.26001,616.48999,607.440002,599.070007,591.340027,584.200012,577.609985,571.52002,565.890015,560.679993,555.840027,551.349976,547.169983,543.26001,539.599976,536.159973,532.919983,529.859985,526.960022,524.190002,521.559998,519.039978,516.609985,514.280029,512.030029,509.850006,507.73999,505.679993,503.690002,501.73999,499.839996,497.980011,496.170013,494.390015,492.649994,490.940002,489.269989,487.630005,0.0083,0.83,-1.51,-1.51,-2.55,-2.63,-52.63,0.0031,1.43
Financial Services,BAJAJFINSV.NS,1567.34,62.24,52.61,3.32,1519.550049,1517.030029,1509.380005,1498.369995,1485.26001,1470.98999,1456.219971,1441.380005,1426.800049,1412.660034,1399.060059,1386.040039,1373.589966,1361.680054,1350.25,1339.219971,1328.530029,1318.099976,1307.869995,1297.790039,1287.810059,1277.910034,1268.060059,1258.23999,1248.439941,1238.670044,1228.920044,1219.199951,1209.51001,1199.880005,1190.290039,1180.76001,1171.300049,1161.920044,1152.609985,1143.380005,1134.22998,1125.170044,1116.199951,1107.310059,1098.51001,1089.800049,1081.170044,1072.630005,1064.170044,1055.800049,1047.5,1039.300049,1031.170044,1023.130005,1015.169983,1007.289978,999.48999,991.780029,984.150024,976.599976,969.140015,961.76001,954.460022,947.23999,0.0012,0.12,-6.9,-6.9,-0.99,-1.01,-37.66,0.0037,1.73
Financial Services,BAJFINANCE.NS,678.12,20.55,16.03,2.41,688.5,691.76001,696.210022,701.349976,706.830017,712.390015,717.849976,723.070007,727.98999,732.570007,736.809998,740.719971,744.340027,747.700012,750.859985,753.849976,756.710022,759.47998,762.179993,764.830017,767.440002,770.030029,772.599976,775.140015,777.650024,780.130005,782.570007,784.969971,787.309998,789.599976,791.830017,793.98999,796.090027,798.130005,800.099976,802.01001,803.849976,805.630005,807.359985,809.030029,810.650024,812.219971,813.73999,815.210022,816.630005,818.02002,819.359985,820.650024,821.909973,823.130005,824.309998,825.450012,826.559998,827.619995,828.659973,829.659973,830.619995,831.549988,832.450012,833.320007,0.0019,0.19,1.67,NaN,0.12,0.11,0,0.0036,1.68
Financial Services,BANDHANBNK.NS,159.06,9.14,7.47,3.76,173.300003,175.529999,179.059998,183.070007,187.199997,191.289993,195.25,199.059998,202.690002,206.130005,209.399994,212.479996,215.389999,218.130005,220.729996,223.169998,225.490005,227.669998,229.740005,231.699997,233.550003,235.309998,236.970001,238.550003,240.039993,241.449997,242.789993,244.059998,245.259995,246.389999,247.470001,248.479996,249.449997,250.360001,251.220001,252.029999,252.800003,253.529999,254.220001,254.880005,255.490005,256.079987,256.630005,257.149994,257.649994,258.119995,258.559998,258.980011,259.380005,259.76001,260.109985,260.450012,260.769989,261.070007,261.359985,261.630005,261.890015,262.140015,262.369995,262.589996,0.0066,0.66,1.08,NaN,0.1,0.09,0,0.0048,1.94
Financial Services,BANKBARODA.NS,232.54,8.46,6.41,3.27,223.410004,218.169998,212.740005,207.880005,203.800003,200.470001,197.75,195.479996,193.490005,191.679993,189.940002,188.25,186.580002,184.940002,183.330002,181.770004,180.259995,178.830002,177.460007,176.169998,174.929993,173.759995,172.630005,171.550003,170.520004,169.520004,168.550003,167.610001,166.710007,165.830002,164.979996,164.149994,163.350006,162.570007,161.820007,161.080002,160.369995,159.679993,159.009995,158.350006,157.710007,157.089996,156.490005,155.899994,155.330002,154.770004,154.220001,153.690002,153.169998,152.660004,152.169998,151.679993,151.210007,150.75,150.289993,149.850006,149.419998,149,148.580002,148.179993,0.0051,0.51,-1.35,-1.35,-1.99,-2.37,-33.67,0.0028,1.32
Financial Services,BANKINDIA.NS,98.33,3.11,2.26,2.79,97.419998,97.220001,96.980003,96.720001,96.449997,96.169998,95.870003,95.57,95.25,94.919998,94.580002,94.230003,93.879997,93.510002,93.139999,92.769997,92.389999,92.010002,91.620003,91.239998,90.849998,90.459999,90.080002,89.690002,89.300003,88.910004,88.529999,88.139999,87.75,87.360001,86.980003,86.589996,86.199997,85.809998,85.43,85.040001,84.650002,84.260002,83.870003,83.480003,83.089996,82.699997,82.309998,81.919998,81.529999,81.139999,80.739998,80.349998,79.959999,79.559998,79.169998,78.769997,78.379997,77.980003,77.589996,77.190002,76.790001,76.389999,76,75.599998,0.0007,0.07,-5.89,-5.89,-0.52,-0.52,-22.4,0.0039,1.79
Financial Services,BSE.NS,1770.77,136.89,79.64,8.36,1336.5,1258.780029,1159,1057.109985,963.200012,881.72998,813.909973,759.210022,716.140015,682.830017,657.349976,637.849976,622.700012,610.530029,600.26001,591.080017,582.400024,573.869995,565.280029,556.530029,547.640015,538.659973,529.679993,520.799988,512.090027,503.649994,495.519989,487.76001,480.390015,473.410004,466.820007,460.609985,454.75,449.209991,443.970001,439.01001,434.290009,429.790009,425.48999,421.369995,417.410004,413.609985,409.950012,406.420013,403.01001,399.730011,396.549988,393.480011,390.51001,387.640015,384.869995,382.179993,379.589996,377.070007,374.640015,372.279999,370,367.790009,365.649994,363.570007,0.0229,2.29,-0.94,-0.94,-7.98,-8.71,-72.8,0.0029,1.25
Financial Services,CANBK.NS,96.66,2.94,2.08,2.63,93.889999,92.120003,90.260002,88.650002,87.339996,86.269997,85.360001,84.57,83.830002,83.129997,82.449997,81.790001,81.150002,80.540001,79.949997,79.379997,78.839996,78.32,77.809998,77.330002,76.860001,76.410004,75.970001,75.540001,75.129997,74.730003,74.330002,73.949997,73.580002,73.230003,72.879997,72.529999,72.199997,71.879997,71.57,71.260002,70.959999,70.669998,70.389999,70.110001,69.839996,69.580002,69.32,69.07,68.82,68.580002,68.349998,68.120003,67.889999,67.68,67.459999,67.25,67.050003,66.849998,66.650002,66.459999,66.269997,66.080002,65.900002,65.730003,0.0039,0.39,-1.55,-1.55,-1.51,-1.89,-29.99,0.0035,1.6
Financial Services,CANFINHOME.NS,759.3,21.11,16.35,2.38,746.200012,746.039978,742.190002,736.76001,730.73999,724.650024,718.719971,713.080017,707.76001,702.780029,698.159973,693.869995,689.909973,686.26001,682.880005,679.77002,676.880005,674.200012,671.690002,669.340027,667.130005,665.030029,663.039978,661.140015,659.320007,657.559998,655.869995,654.23999,652.669983,651.140015,649.659973,648.219971,646.830017,645.47998,644.169983,642.900024,641.659973,640.460022,639.299988,638.169983,637.080017,636.02002,634.98999,633.98999,633.030029,632.090027,631.179993,630.289978,629.440002,628.599976,627.799988,627.01001,626.25,625.51001,624.789978,624.099976,623.419983,622.76001,622.119995,621.5,0.0022,0.22,-1.39,-1.39,-0.79,-0.82,-16.71,0.0025,1.16
Financial Services,CHOLAFIN.NS,1184.83,43.61,31.79,2.89,1164.579956,1160.300049,1151.579956,1140.530029,1128.290039,1115.550049,1102.800049,1090.359985,1078.47998,1067.300049,1056.890015,1047.27002,1038.430054,1030.300049,1022.809998,1015.880005,1009.419983,1003.359985,997.609985,992.109985,986.809998,981.669983,976.659973,971.76001,966.950012,962.22998,957.590027,953.030029,948.570007,944.190002,939.909973,935.72998,931.650024,927.669983,923.789978,920.02002,916.349976,912.780029,909.299988,905.919983,902.619995,899.409973,896.280029,893.22998,890.25,887.340027,884.5,881.72998,879.01001,876.359985,873.77002,871.22998,868.73999,866.309998,863.929993,861.599976,859.320007,857.090027,854.900024,852.76001,0.0026,0.26,-2,-2,-1.09,-1.13,-26.78,0.0033,1.5
Financial Services,EQUITAS.NS,119.6,4.26,3.06,2.85,124.330002,123.699997,123.540001,123.690002,124.019997,124.449997,124.919998,125.410004,125.889999,126.360001,126.809998,127.239998,127.660004,128.059998,128.449997,128.830002,129.210007,129.580002,129.949997,130.320007,130.690002,131.059998,131.440002,131.809998,132.190002,132.570007,132.949997,133.330002,133.720001,134.110001,134.5,134.889999,135.279999,135.679993,136.080002,136.479996,136.880005,137.279999,137.679993,138.080002,138.479996,138.880005,139.279999,139.690002,140.089996,140.490005,140.889999,141.289993,141.690002,142.089996,142.490005,142.889999,143.279999,143.679993,144.070007,144.460007,144.850006,145.240005,145.630005,146.009995,0.0012,0.12,2.22,1.01,0.25,-0.17,-0.64,0.0046,1.85
Financial Services,FEDERALBNK.NS,200.02,3.49,2.56,1.79,194.830002,190.679993,186.720001,183.419998,180.690002,178.339996,176.259995,174.380005,172.679993,171.139999,169.759995,168.529999,167.419998,166.429993,165.529999,164.720001,163.990005,163.320007,162.710007,162.149994,161.630005,161.149994,160.710007,160.289993,159.910004,159.550003,159.210007,158.899994,158.600006,158.330002,158.070007,157.830002,157.600006,157.389999,157.190002,157.009995,156.839996,156.679993,156.529999,156.389999,156.259995,156.130005,156.020004,155.910004,155.809998,155.720001,155.630005,155.550003,155.470001,155.399994,155.339996,155.270004,155.210007,155.160004,155.110001,155.059998,155.009995,154.970001,154.929993,154.889999,0.0051,0.51,-0.76,-0.76,-1.52,-1.99,-20.5,0.0029,1.34
Financial Services,HDFCBANK.NS,1753.56,38.85,31.89,2.07,1725.900024,1715.079956,1699.880005,1682.560059,1664.810059,1647.719971,1631.910034,1617.619995,1604.839966,1593.410034,1583.109985,1573.689941,1564.920044,1556.609985,1548.619995,1540.849976,1533.22998,1525.72998,1518.329956,1511.030029,1503.839966,1496.77002,1489.829956,1483.050049,1476.410034,1469.930054,1463.609985,1457.439941,1451.420044,1445.550049,1439.819946,1434.22998,1428.76001,1423.410034,1418.170044,1413.040039,1408.02002,1403.089966,1398.26001,1393.52002,1388.869995,1384.310059,1379.819946,1375.420044,1371.089966,1366.829956,1362.650024,1358.540039,1354.48999,1350.52002,1346.599976,1342.75,1338.949951,1335.219971,1331.540039,1327.910034,1324.339966,1320.819946,1317.349976,1313.920044,0.0021,0.21,-2.21,-2.21,-0.97,-1.03,-23.87,0.0023,1.04
Financial Services,HDFCLIFE.NS,615.35,14.04,10.74,1.79,625.150024,626.159973,628.549988,631.679993,635.140015,638.710022,642.25,645.669983,648.960022,652.099976,655.119995,658.030029,660.849976,663.599976,666.299988,668.960022,671.580017,674.179993,676.73999,679.27002,681.76001,684.210022,686.619995,688.969971,691.27002,693.51001,695.700012,697.820007,699.880005,701.890015,703.830017,705.710022,707.530029,709.289978,711,712.640015,714.22998,715.77002,717.25,718.669983,720.039978,721.369995,722.640015,723.859985,725.039978,726.159973,727.25,728.289978,729.280029,730.23999,731.150024,732.030029,732.869995,733.669983,734.440002,735.179993,735.880005,736.559998,737.200012,737.809998,0.0014,0.14,2,NaN,0.1,0.09,0,0.0022,0.89
Financial Services,ICICIBANK.NS,1281.65,65.53,55.97,5.45,1176.670044,1142.310059,1095.670044,1045.75,998.02002,955.719971,920.419983,892.51001,871.549988,856.539978,846.22998,839.289978,834.440002,830.590027,826.880005,822.700012,817.669983,811.619995,804.549988,796.599976,787.950012,778.849976,769.539978,760.23999,751.119995,742.320007,733.940002,726,718.530029,711.51001,704.900024,698.659973,692.72998,687.059998,681.609985,676.330017,671.200012,666.190002,661.289978,656.47998,651.77002,647.140015,642.599976,638.150024,633.789978,629.530029,625.359985,621.289978,617.320007,613.450012,609.669983,605.97998,602.380005,598.869995,595.440002,592.090027,588.809998,585.609985,582.47998,579.409973,0.0106,1.06,-1.12,-1.12,-4.1,-4.45,-50.76,0.0028,1.32
Financial Services,ICICIGI.NS,1781.08,32.74,24.45,1.61,1794.369995,1783.839966,1777.75,1774.300049,1772.52002,1771.810059,1771.77002,1772.089966,1772.540039,1772.949951,1773.199951,1773.25,1773.050049,1772.599976,1771.939941,1771.089966,1770.089966,1768.97998,1767.800049,1766.589966,1765.380005,1764.189941,1763.030029,1761.920044,1760.859985,1759.859985,1758.920044,1758.030029,1757.199951,1756.410034,1755.660034,1754.949951,1754.27002,1753.630005,1753.01001,1752.410034,1751.839966,1751.290039,1750.75,1750.23999,1749.73999,1749.26001,1748.800049,1748.349976,1747.920044,1747.51001,1747.109985,1746.719971,1746.349976,1745.98999,1745.650024,1745.319946,1745,1744.699951,1744.410034,1744.119995,1743.849976,1743.589966,1743.339966,1743.099976,0.0009,0.09,-0.56,-0.55,-0.11,-0.37,-2.86,0.0019,0.8
Financial Services,ICICIPRULI.NS,653.98,12.12,9.18,1.66,653.75,652.599976,651.789978,651.130005,650.530029,649.940002,649.349976,648.75,648.130005,647.5,646.849976,646.179993,645.52002,644.849976,644.179993,643.51001,642.859985,642.210022,641.570007,640.929993,640.309998,639.700012,639.090027,638.5,637.909973,637.330017,636.75,636.179993,635.619995,635.070007,634.52002,633.969971,633.429993,632.900024,632.369995,631.849976,631.330017,630.809998,630.309998,629.799988,629.299988,628.809998,628.320007,627.840027,627.359985,626.880005,626.409973,625.940002,625.47998,625.02002,624.570007,624.119995,623.669983,623.22998,622.789978,622.349976,621.919983,621.48999,621.070007,620.650024,0.0002,0.02,-5.19,-5.19,-0.1,-0.13,-5.06,0.0022,1
Financial Services,IDFCFIRSTB.NS,63.14,2.7,2.34,3.53,65.660004,66.879997,68.389999,70.040001,71.760002,73.510002,75.279999,77.040001,78.800003,80.550003,82.300003,84.050003,85.779999,87.5,89.199997,90.870003,92.5,94.080002,95.610001,97.080002,98.470001,99.790001,101.029999,102.18,103.260002,104.25,105.169998,106.010002,106.790001,107.5,108.150002,108.75,109.300003,109.800003,110.25,110.660004,111.040001,111.379997,111.690002,111.970001,112.230003,112.459999,112.669998,112.860001,113.029999,113.18,113.32,113.449997,113.559998,113.669998,113.760002,113.849998,113.93,114,114.059998,114.120003,114.169998,114.220001,114.269997,114.309998,0.0087,0.87,1.09,NaN,0.05,0.04,0,0.0031,1.36
Financial Services,IIFL.NS,413.5,25.02,18.42,3.73,406.290009,403.059998,398.769989,394.25,389.850006,385.73999,381.980011,378.589996,375.529999,372.73999,370.160004,367.720001,365.380005,363.100006,360.859985,358.660004,356.48999,354.359985,352.279999,350.25,348.279999,346.369995,344.529999,342.75,341.019989,339.359985,337.73999,336.179993,334.660004,333.179993,331.73999,330.329987,328.959991,327.619995,326.320007,325.040009,323.790009,322.570007,321.380005,320.209991,319.070007,317.950012,316.859985,315.790009,314.73999,313.709991,312.700012,311.709991,310.73999,309.779999,308.850006,307.929993,307.019989,306.140015,305.26001,304.410004,303.559998,302.730011,301.920013,301.119995,0.0023,0.23,-2.2,-2.2,-1.06,-1.1,-25.89,0.0035,1.62
Financial Services,IRFC.NS,148.11,14.68,12.27,7.64,139.789993,139.009995,137.179993,134.800003,132.190002,129.610001,127.220001,125.110001,123.360001,121.959999,120.910004,120.139999,119.610001,119.25,118.989998,118.779999,118.57,118.330002,118.029999,117.68,117.260002,116.809998,116.330002,115.830002,115.339996,114.879997,114.449997,114.059998,113.720001,113.43,113.18,112.970001,112.800003,112.650002,112.519997,112.400002,112.290001,112.18,112.07,111.959999,111.849998,111.730003,111.620003,111.510002,111.400002,111.290001,111.199997,111.110001,111.019997,110.949997,110.879997,110.82,110.760002,110.709999,110.660004,110.620003,110.580002,110.540001,110.5,110.470001,0.0053,0.53,-0.75,-0.75,-1.75,-1.91,-20.97,0.0013,1.01
Financial Services,JIOFIN.NS,298.7,17.21,12.84,4,336.059998,334.649994,333.76001,333.290009,333.160004,333.299988,333.679993,334.25,334.970001,335.820007,336.779999,337.809998,338.899994,340.029999,341.190002,342.369995,343.549988,344.720001,345.869995,347,348.079987,349.140015,350.140015,351.109985,352.019989,352.890015,353.700012,354.470001,355.179993,355.839996,356.420013,356.950012,357.420013,357.839996,358.209991,358.519989,358.769989,358.970001,359.119995,359.230011,359.290009,359.309998,359.279999,359.220001,359.140015,359.019989,358.890015,358.720001,358.540009,358.329987,358.119995,357.880005,357.649994,357.410004,357.170013,356.920013,356.660004,356.399994,356.130005,355.869995,0.0017,0.17,0.56,1.06,-0.08,-0.28,-0.96,0.001,0.85
Financial Services,JMFINANCIL.NS,127.6,2.91,1.96,2.4,128.679993,130.160004,131.460007,132.630005,133.720001,134.710007,135.639999,136.509995,137.339996,138.139999,138.929993,139.710007,140.5,141.279999,142.070007,142.869995,143.669998,144.470001,145.270004,146.070007,146.869995,147.660004,148.440002,149.210007,149.979996,150.729996,151.479996,152.210007,152.940002,153.649994,154.360001,155.050003,155.740005,156.410004,157.070007,157.720001,158.360001,158.990005,159.600006,160.210007,160.800003,161.380005,161.949997,162.5,163.050003,163.580002,164.100006,164.600006,165.100006,165.580002,166.059998,166.520004,166.960007,167.399994,167.830002,168.240005,168.639999,169.029999,169.410004,169.779999,0.0019,0.19,2.51,NaN,0.24,0.23,0,0.003,1.41
Financial Services,KOTAKBANK.NS,1786.05,43.67,36.73,2.03,1732.089966,1729.170044,1720.900024,1710.150024,1698.329956,1686.23999,1674.339966,1662.910034,1652.079956,1641.910034,1632.390015,1623.459961,1615.040039,1607.050049,1599.390015,1591.98999,1584.77002,1577.680054,1570.680054,1563.73999,1556.849976,1550.01001,1543.209961,1536.469971,1529.780029,1523.160034,1516.609985,1510.150024,1503.77002,1497.469971,1491.26001,1485.150024,1479.109985,1473.160034,1467.290039,1461.5,1455.780029,1450.130005,1444.550049,1439.030029,1433.579956,1428.180054,1422.839966,1417.560059,1412.329956,1407.160034,1402.030029,1396.959961,1391.939941,1386.959961,1382.040039,1377.160034,1372.319946,1367.530029,1362.790039,1358.079956,1353.420044,1348.800049,1344.22998,1339.689941,0.0011,0.11,-4.1,-4.1,-0.68,-0.7,-22.66,0.0021,0.95
Financial Services,LICHSGFIN.NS,598.05,14.01,10.19,2.1,590.090027,589.219971,586.580017,582.98999,578.869995,574.469971,569.98999,565.559998,561.27002,557.169983,553.289978,549.630005,546.169983,542.900024,539.780029,536.789978,533.909973,531.099976,528.369995,525.679993,523.039978,520.440002,517.869995,515.330017,512.830017,510.350006,507.910004,505.5,503.130005,500.790009,498.480011,496.209991,493.970001,491.769989,489.600006,487.450012,485.339996,483.26001,481.200012,479.170013,477.170013,475.190002,473.23999,471.309998,469.399994,467.519989,465.649994,463.809998,462,460.200012,458.420013,456.670013,454.929993,453.209991,451.51001,449.839996,448.170013,446.529999,444.910004,443.299988,0.0013,0.13,-3.87,-3.87,-0.76,-0.77,-24.88,0.0027,1.24
Financial Services,LICI.NS,892,43.93,35.06,3.44,921.280029,926.309998,933.219971,941.159973,949.539978,957.940002,966.049988,973.609985,980.440002,986.390015,991.380005,995.340027,998.26001,1000.150024,1001.080017,1001.119995,1000.359985,998.940002,996.950012,994.539978,991.809998,988.890015,985.880005,982.869995,979.960022,977.210022,974.679993,972.400024,970.429993,968.76001,967.409973,966.390015,965.679993,965.26001,965.119995,965.219971,965.539978,966.039978,966.700012,967.469971,968.320007,969.210022,970.130005,971.030029,971.900024,972.719971,973.460022,974.109985,974.659973,975.109985,975.460022,975.700012,975.849976,975.900024,975.869995,975.76001,975.599976,975.380005,975.119995,974.830017,0.0033,0.33,0.29,0.86,-0.29,-0.3,-3.6,0.0018,1.32
Financial Services,M&MFIN.NS,264.95,6.19,4.61,1.96,265.899994,266.079987,266.350006,266.609985,266.820007,266.970001,267.070007,267.140015,267.179993,267.200012,267.230011,267.25,267.290009,267.339996,267.399994,267.470001,267.549988,267.630005,267.720001,267.809998,267.899994,267.98999,268.070007,268.160004,268.23999,268.320007,268.399994,268.480011,268.549988,268.630005,268.700012,268.769989,268.850006,268.920013,268.98999,269.059998,269.130005,269.200012,269.26001,269.329987,269.390015,269.459991,269.519989,269.579987,269.649994,269.709991,269.769989,269.820007,269.880005,269.940002,269.98999,270.049988,270.100006,270.149994,270.209991,270.26001,270.309998,270.359985,270.410004,270.459991,0.0002,0.02,1.63,NaN,0.01,0.01,0,0.0038,1.74
Financial Services,MANAPPURAM.NS,187.13,5.47,4,2.75,181.149994,179.100006,175.929993,172.419998,168.949997,165.710007,162.809998,160.270004,158.089996,156.25,154.690002,153.369995,152.240005,151.25,150.360001,149.529999,148.759995,148.009995,147.289993,146.589996,145.899994,145.229996,144.570007,143.929993,143.320007,142.729996,142.160004,141.610001,141.089996,140.589996,140.119995,139.660004,139.220001,138.800003,138.399994,138.009995,137.639999,137.270004,136.929993,136.589996,136.259995,135.949997,135.639999,135.350006,135.070007,134.789993,134.520004,134.270004,134.020004,133.779999,133.539993,133.320007,133.100006,132.880005,132.679993,132.479996,132.289993,132.100006,131.919998,131.740005,0.0052,0.52,-1.04,-1.04,-1.79,-1.97,-27.28,0.0035,1.62
Financial Services,MFSL.NS,1113.9,27.69,21.91,2.57,1113.949951,1115.180054,1115.650024,1115.550049,1115.040039,1114.290039,1113.420044,1112.52002,1111.670044,1110.920044,1110.27002,1109.72998,1109.290039,1108.930054,1108.630005,1108.380005,1108.160034,1107.959961,1107.76001,1107.569946,1107.380005,1107.199951,1107.02002,1106.839966,1106.670044,1106.51001,1106.359985,1106.219971,1106.079956,1105.959961,1105.839966,1105.73999,1105.640015,1105.540039,1105.449951,1105.369995,1105.300049,1105.219971,1105.150024,1105.089966,1105.030029,1104.969971,1104.920044,1104.869995,1104.819946,1104.780029,1104.72998,1104.689941,1104.660034,1104.619995,1104.589966,1104.560059,1104.530029,1104.5,1104.47998,1104.449951,1104.430054,1104.410034,1104.390015,1104.369995,0.0003,0.03,-0.53,-0.68,-0.07,-0.08,-1.01,0.0021,0.97
Financial Services,MUTHOOTFIN.NS,2110.32,67.19,48.37,3.22,1916.420044,1897.689941,1858.25,1808.390015,1756.030029,1706.680054,1663.709961,1628.670044,1601.72998,1582.089966,1568.359985,1558.869995,1551.959961,1546.109985,1540.099976,1533.079956,1524.530029,1514.300049,1502.47998,1489.369995,1475.369995,1460.930054,1446.459961,1432.319946,1418.780029,1406.02002,1394.119995,1383.079956,1372.849976,1363.329956,1354.410034,1345.959961,1337.869995,1330.030029,1322.359985,1314.800049,1307.319946,1299.890015,1292.52002,1285.209961,1277.98999,1270.859985,1263.849976,1256.969971,1250.23999,1243.670044,1237.26001,1231.01001,1224.920044,1218.969971,1213.170044,1207.5,1201.959961,1196.530029,1191.209961,1185.98999,1180.859985,1175.829956,1170.869995,1166.01001,0.0062,0.62,-1.34,-1.34,-2.53,-2.8,-39.16,0.0026,1.18
Financial Services,PFC.NS,438.19,21.15,12.74,3.62,410.230011,401.700012,391.209991,380.540009,370.350006,360.920013,352.369995,344.709991,337.910004,331.869995,326.5,321.700012,317.359985,313.390015,309.730011,306.309998,303.089996,300.040009,297.130005,294.359985,291.709991,289.170013,286.75,284.440002,282.25,280.149994,278.160004,276.269989,274.470001,272.76001,271.130005,269.570007,268.089996,266.670013,265.309998,264.01001,262.76001,261.559998,260.399994,259.290009,258.220001,257.190002,256.200012,255.240005,254.309998,253.419998,252.550003,251.720001,250.910004,250.130005,249.380005,248.649994,247.940002,247.259995,246.600006,245.960007,245.330002,244.729996,244.139999,243.580002,0.0071,0.71,-1.23,-1.23,-2.55,-2.67,-40.62,0.0023,1.08
Financial Services,PNB.NS,99.89,2.77,2.14,3.33,97.389999,96.699997,95.68,94.550003,93.389999,92.209999,91.029999,89.860001,88.690002,87.519997,86.360001,85.209999,84.050003,82.900002,81.739998,80.589996,79.449997,78.300003,77.160004,76.029999,74.900002,73.779999,72.660004,71.559998,70.459999,69.370003,68.290001,67.209999,66.150002,65.089996,64.050003,63.009998,61.990002,60.970001,59.970001,58.98,58,57.029999,56.07,55.130001,54.200001,53.279999,52.380001,51.490002,50.619999,49.77,48.919998,48.099998,47.290001,46.5,45.720001,44.959999,44.220001,43.490002,42.779999,42.09,41.419998,40.759998,40.119999,39.5,0.0019,0.19,-8,-8,-1.69,-1.69,-59.44,0.0036,1.65
Financial Services,PTC.NS,140.94,9.16,6.41,4.29,136.789993,135.169998,132.850006,130.179993,127.360001,124.519997,121.760002,119.150002,116.720001,114.489998,112.459999,110.610001,108.93,107.389999,105.949997,104.610001,103.339996,102.110001,100.93,99.769997,98.620003,97.5,96.400002,95.309998,94.239998,93.190002,92.160004,91.150002,90.18,89.220001,88.300003,87.400002,86.529999,85.68,84.849998,84.050003,83.269997,82.510002,81.769997,81.040001,80.330002,79.639999,78.970001,78.300003,77.660004,77.019997,76.400002,75.790001,75.199997,74.610001,74.040001,73.480003,72.93,72.389999,71.860001,71.339996,70.830002,70.330002,69.839996,69.360001,0.0043,0.43,-2.63,-2.63,-2.15,-2.2,-49.3,0.0027,1.26
Financial Services,RECLTD.NS,491.42,41.97,26.46,6.34,430.910004,413.399994,391.910004,370.309998,350.049988,331.679993,315.399994,301.170013,288.859985,278.25,269.089996,261.130005,254.139999,247.889999,242.210007,236.970001,232.050003,227.389999,222.929993,218.639999,214.5,210.520004,206.679993,202.990005,199.449997,196.070007,192.830002,189.729996,186.770004,183.949997,181.25,178.669998,176.199997,173.830002,171.550003,169.360001,167.240005,165.210007,163.240005,161.330002,159.490005,157.710007,155.979996,154.300003,152.669998,151.089996,149.550003,148.059998,146.610001,145.199997,143.830002,142.490005,141.190002,139.929993,138.690002,137.479996,136.309998,135.160004,134.039993,132.949997,0.0133,1.33,-1.48,-1.48,-5.2,-5.41,-69.15,0.0026,1.18
Financial Services,SBICARD.NS,661.87,16.81,13.6,1.86,689.01001,688.159973,689.549988,692.210022,695.460022,698.859985,702.169983,705.27002,708.140015,710.809998,713.340027,715.780029,718.179993,720.590027,723.030029,725.51001,728.030029,730.590027,733.179993,735.780029,738.400024,741.02002,743.630005,746.22998,748.820007,751.390015,753.929993,756.469971,758.97998,761.469971,763.950012,766.409973,768.849976,771.280029,773.690002,776.090027,778.47998,780.849976,783.219971,785.570007,787.900024,790.22998,792.549988,794.859985,797.169983,799.460022,801.75,804.039978,806.309998,808.590027,810.859985,813.119995,815.380005,817.640015,819.900024,822.159973,824.419983,826.669983,828.929993,831.190002,0.0008,0.08,4.05,NaN,0.27,0.12,-0.12,0.0015,0.81
